ID	Cuisine	Ingredients
2101	italian	frozen_mixed_thawed_vegetables, ragu_old_world_style_pasta_sauc fettucine loosely_packed_fresh_basil_leaves
27911	moroccan	ground_cinnamon green_lentil diced_tomatoes lamb ground_turmeric water vermicelli purple_onion onions eggs ground_black_pepper chopped_celery ground_cayenne_pepper ground_ginger garbanzo_beans lemon margarine chopped_cilantro_fresh
12342	italian	asparagus whole_wheat_spaghetti all-purpose_flour truffle_oil 1%_low-fat_milk garlic_cloves parmigiano_reggiano_cheese butter cream_cheese ground_black_pepper cooking_spray salt spaghetti
9593	mexican	vegetable_oil_cooking_spray zucchini salt tequila sea_scallops purple_onion green_beans corn_kernels cauliflower_florets cilantro_leaves poblano_chiles triple_sec cilantro_sprigs carrots fresh_lime_juice
31676	spanish	ground_pepper half_&_half fat_skimmed_chicken_broth fresh_chives large_eggs chopped_onion roasted_red_peppers salt orange potatoes smoked_trout
30519	italian	fresh_parmesan_cheese bacon_slices olive_oil butternut_squash salt ground_black_pepper purple_onion swiss_chard castellane chopped_fresh_sage
28236	italian	pasta_sauce wonton_wrappers parmesan_cheese mozzarella_cheese ricotta_cheese meat
12404	korean	fresh_ginger red_pepper soy_sauce sesame_oil salt brown_sugar green_onions garlic pepper lean_ground_beef
16681	italian	ground_black_pepper pear_tomatoes thyme_sprigs kosher_salt dry_white_wine white_wine_vinegar fresh_rosemary unsalted_butter extra-virgin_olive_oil gaeta_olives yukon_gold_potatoes turbot
13085	indian	eggs fresh_cilantro salt warm_water vegetable_oil sugar active_dry_yeast all-purpose_flour plain_yogurt garlic
10449	italian	pesto arugula sun-dried_tomatoes pinenuts whole_wheat_pasta goat_cheese
5964	italian	tomato_sauce extra-virgin_olive_oil grated_parmesan_cheese red_bell_pepper mozzarella_cheese ricotta pasta broccoli_florets
30297	korean	water medium-grain_rice
3037	mexican	eggs grating_cheese jalapeno_chilies freshly_ground_pepper finely_chopped_onion salt tomatoes vegetable_oil corn_tortillas
19712	cajun_creole	andouille_sausage butter garlic_cloves dried_oregano chicken_broth bay_leaves creole_seasoning ground_cayenne_pepper tomato_paste chili purple_onion ham green_bell_pepper green_onions long-grain_rice plum_tomatoes
4400	greek	ground_black_pepper extra-virgin_olive_oil fresh_oregano_leaves boneless_skinless_chicken_breasts garlic_cloves cherry_tomatoes lemon cooking_spray salt
